Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.16342835549867651,-0.34584105083072003,0.27526678763241574,3.3186738108460482e-31,-1.498983387459585,0.9962774102681843,2.2392597500922597e-30
0.16517482647580992,-0.34845027988516236,0.2770066405936118,3.357720243008756e-31,-1.4890352849664374,0.9961533830413896,2.232218298337143e-30
0.16694140078374173,-0.3510719589634078,0.2787663508383332,3.3970916413751824e-31,-1.4790754841517284,0.9960849472984888,2.225165796888195e-30
0.16872831978521646,-0.3537060224043525,0.2805462540069441,3.4367903392938716e-31,-1.4691036107555566,0.9960718422786515,2.2181024636363813e-30
0.17053582718373905,-0.3563523993511651,0.28234669095161735,3.4768186681002506e-31,-1.4591192851570451,0.9961138027385417,2.211028515812976e-30
0.17236417614515986,-0.35901102391931233,0.2841680148815557,3.517179113420684e-31,-1.4491220835642058,0.9962105591710457,2.203944142573133e-30
0.17421361852619568,-0.36168181918481546,0.2860105806863829,3.5578740753642176e-31,-1.4391115979036655,0.9963618375205384,2.196849547516993e-30
0.17608440706261522,-0.3643647003374252,0.28787474716682726,3.5989059170817637e-31,-1.4290874230413224,0.996567358622788,2.189744939735895e-30
0.17797679713848114,-0.3670595771061967,0.28976087884773394,3.64027700325585e-31,-1.4190491469522883,0.9968268379769104,2.1826305269341426e-30
0.17989104749326362,-0.36976635458002993,0.29166934673357015,3.681989714732678e-31,-1.4089963470129765,0.9971399856217733,2.1755065128858784e-30
0.18182741933836963,-0.3724849317581665,0.2936005274784821,3.7240464283643917e-31,-1.3989285947367178,0.9975065057928116,2.1683731008756853e-30
0.1837861781611869,-0.3752152038842375,0.295554805236165,3.766449555315098e-31,-1.3888454464592057,0.9979260970434071,2.1612304871835743e-30
0.18576759086747827,-0.37795705824146103,0.29753256885996726,3.8092014781801945e-31,-1.3787464582103968,0.9983984514542038,2.1540788717057794e-30
0.18777192910805368,-0.3807103785824619,0.29953421527225477,3.852304622105472e-31,-1.3686311686541655,0.9989232551137535,2.146918445954206e-30
0.18979946679441553,-0.3834750414604041,0.30156014703546635,3.895761400138397e-31,-1.3584991119143732,0.999500187336007,2.1397494022254445e-30
0.19185048139481545,-0.38625091780564463,0.30361077369550016,3.939574240269546e-31,-1.3483498110378092,1.0001289207275086,2.1325719290555537e-30
0.19392525302954883,-0.3890378714757796,0.30568651092661353,3.983745565144084e-31,-1.338182782561708,1.0008091206729586,2.1253862145340913e-30
0.19602406531368968,-0.39183576017863775,0.30778778142215213,4.028277809179844e-31,-1.3279975323746667,1.0015404453237065,2.1181924434579612e-30
